date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
12/30,2330,富邦證券,9600,4853,247,4606,21.65,1,buy
12/30,2330,永豐金-匯立,0039004100380031,47,1300,-1253,5.89,1,sell
12/30,2330,摩根大通,8440,2122,981,1141,5.36,2,buy
12/30,2330,大和國泰,8890,0,1224,-1224,5.75,2,sell
12/30,2330,元大證券,9800,1154,238,916,4.3,3,buy
12/30,2330,美林,1440,525,1519,-994,4.67,3,sell
12/30,2330,中國信託,6160,674,37,637,2.99,4,buy
12/30,2330,台灣摩根士丹利,1470,455,1375,-920,4.32,4,sell
12/30,2330,凱基-雙和,0039003200300043,330,3,327,1.54,5,buy
12/30,2330,港商麥格理,1360,261,810,-549,2.58,5,sell
12/30,2330,凱基-台北,9268,938,646,292,1.37,6,buy
12/30,2330,花旗環球,1590,615,912,-297,1.4,6,sell
12/30,2330,港商野村,1560,331,65,266,1.25,7,buy
12/30,2330,康和,8450,2,294,-292,1.37,7,sell
12/30,2330,群益金鼎,9100,824,607,217,1.02,8,buy
12/30,2330,新加坡商瑞銀,1650,356,582,-226,1.06,8,sell
12/30,2330,元富,5920,149,10,139,0.65,9,buy
12/30,2330,第一金-大稻埕,0035003300380046,2,201,-199,0.94,9,sell
12/30,2330,法銀巴黎,8900,123,14,109,0.51,10,buy
12/30,2330,福邦證券,6480,4,151,-147,0.69,10,sell
12/30,2330,永豐金證券,0039004100300030,370,274,96,0.45,11,buy
12/30,2330,第一金,5380,13,133,-120,0.56,11,sell
12/30,2330,統一,5850,519,448,71,0.33,12,buy
12/30,2330,凱基,9200,66,183,-117,0.55,12,sell
12/30,2330,第一金-光復,0035003300380043,70,5,65,0.31,13,buy
12/30,2330,國票-敦北法人,0037003700390063,7,104,-97,0.46,13,sell
12/30,2330,香港上海匯豐,8960,93,41,52,0.24,14,buy
12/30,2330,群益金鼎-新竹,9186,2,84,-82,0.39,14,sell
12/30,2330,凱基-信義,9216,43,2,41,0.19,15,buy
12/30,2330,美商高盛,1480,617,696,-79,0.37,15,sell
12/30,2317,富邦證券,9600,3060,592,2468,6.83,1,buy
12/30,2317,國票-敦北法人,0037003700390063,15,7148,-7133,19.73,1,sell
12/30,2317,摩根大通,8440,2468,848,1620,4.48,2,buy
12/30,2317,新加坡商瑞銀,1650,445,3913,-3468,9.59,2,sell
12/30,2317,凱基,9200,1098,2,1096,3.03,3,buy
12/30,2317,美商高盛,1480,1059,3263,-2204,6.1,3,sell
12/30,2317,花旗環球,1590,1126,306,820,2.27,4,buy
12/30,2317,永豐金-匯立,0039004100380031,183,1463,-1280,3.54,4,sell
12/30,2317,元大證券,9800,879,502,377,1.04,5,buy
12/30,2317,香港上海匯豐,8960,24,893,-869,2.4,5,sell
12/30,2317,國泰-敦南,8888,704,397,307,0.85,6,buy
12/30,2317,法銀巴黎,8900,23,586,-563,1.56,6,sell
12/30,2317,華南永昌-高雄,9303,328,23,305,0.84,7,buy
12/30,2317,港商野村,1560,56,595,-539,1.49,7,sell
12/30,2317,群益金鼎-古亭,0039003100380043,281,6,275,0.76,8,buy
12/30,2317,聯邦商銀,8580,12,504,-492,1.36,8,sell
12/30,2317,富邦-南員林,0039003600310052,252,6,246,0.68,9,buy
12/30,2317,永豐金證券,0039004100300030,169,654,-485,1.34,9,sell
12/30,2317,台新證券,8150,843,602,241,0.67,10,buy
12/30,2317,台灣摩根士丹利,1470,902,1379,-477,1.32,10,sell
12/30,2317,兆豐-南門,0037003000300067,242,6,236,0.65,11,buy
12/30,2317,(牛牛牛)亞證券,6010,0,260,-260,0.72,11,sell
12/30,2317,福邦證券,6480,205,0,205,0.57,12,buy
12/30,2317,兆豐-台中,7003,20,220,-200,0.55,12,sell
12/30,2317,港商麥格理,1360,196,0,196,0.54,13,buy
12/30,2317,美林,1440,1191,1368,-177,0.49,13,sell
12/30,2317,國泰-台中,8882,254,79,175,0.48,14,buy
12/30,2317,臺銀,1040,54,181,-127,0.35,14,sell
12/30,2317,國泰-館前,0038003800380041,206,56,150,0.41,15,buy
12/30,2317,凱基-松山,9217,18,133,-115,0.32,15,sell
12/30,2454,富邦證券,9600,857,110,747,16.64,1,buy
12/30,2454,台灣摩根士丹利,1470,37,354,-317,7.06,1,sell
12/30,2454,元富,5920,227,6,221,4.92,2,buy
12/30,2454,美林,1440,97,346,-249,5.55,2,sell
12/30,2454,元大證券,9800,209,86,123,2.74,3,buy
12/30,2454,新加坡商瑞銀,1650,108,337,-229,5.1,3,sell
12/30,2454,凱基,9200,90,19,71,1.58,4,buy
12/30,2454,凱基-台北,9268,112,300,-188,4.19,4,sell
12/30,2454,美商高盛,1480,209,148,61,1.36,5,buy
12/30,2454,摩根大通,8440,331,492,-161,3.59,5,sell
12/30,2454,中國信託,6160,59,6,53,1.18,6,buy
12/30,2454,香港上海匯豐,8960,3,126,-123,2.74,6,sell
12/30,2454,宏遠證券,1260,49,0,49,1.09,7,buy
12/30,2454,台新-台中,0038003100350042,5,102,-97,2.16,7,sell
12/30,2454,花旗環球,1590,67,22,45,1.0,8,buy
12/30,2454,統一,5850,44,126,-82,1.83,8,sell
12/30,2454,華南永昌,9300,42,2,40,0.89,9,buy
12/30,2454,群益金鼎-敦南,9101,0,57,-57,1.27,9,sell
12/30,2454,玉山證券,8840,36,4,32,0.71,10,buy
12/30,2454,富邦-南京,0039003600310043,5,54,-49,1.09,10,sell
12/30,2454,國泰證券,8880,34,8,26,0.58,11,buy
12/30,2454,群益金鼎,9100,0,43,-43,0.96,11,sell
12/30,2454,大和國泰,8890,25,0,25,0.56,12,buy
12/30,2454,港商野村,1560,5,35,-30,0.67,12,sell
12/30,2454,新光-高雄,8562,34,13,21,0.47,13,buy
12/30,2454,元富-中原,0035003900320067,1,30,-29,0.65,13,sell
12/30,2454,彰銀,1230,20,0,20,0.45,14,buy
12/30,2454,法銀巴黎,8900,3,25,-22,0.49,14,sell
12/30,2454,第一金-新竹,0035003300380042,20,2,18,0.4,15,buy
12/30,2454,臺銀,1040,6,28,-22,0.49,15,sell
12/30,2308,富邦證券,9600,1020,32,988,21.31,1,buy
12/30,2308,台灣摩根士丹利,1470,206,605,-399,8.61,1,sell
12/30,2308,摩根大通,8440,924,228,696,15.01,2,buy
12/30,2308,新加坡商瑞銀,1650,105,475,-370,7.98,2,sell
12/30,2308,凱基-台北,9268,234,123,111,2.39,3,buy
12/30,2308,美商高盛,1480,201,378,-177,3.82,3,sell
12/30,2308,花旗環球,1590,138,63,75,1.62,4,buy
12/30,2308,康和,8450,0,117,-117,2.52,4,sell
12/30,2308,港商麥格理,1360,78,16,62,1.34,5,buy
12/30,2308,元大證券,9800,71,183,-112,2.42,5,sell
12/30,2308,中國信託,6160,58,9,49,1.06,6,buy
12/30,2308,港商野村,1560,6,100,-94,2.03,6,sell
12/30,2308,台灣企銀,1110,52,8,44,0.95,7,buy
12/30,2308,香港上海匯豐,8960,62,140,-78,1.68,7,sell
12/30,2308,大展,5050,35,0,35,0.75,8,buy
12/30,2308,美林,1440,42,97,-55,1.19,8,sell
12/30,2308,宏遠-民生,1261,28,1,27,0.58,9,buy
12/30,2308,國泰-敦南,8888,50,86,-36,0.78,9,sell
12/30,2308,元富,5920,63,39,24,0.52,10,buy
12/30,2308,永豐金-匯立,0039004100380031,5,28,-23,0.5,10,sell
12/30,2308,華南永昌-高雄,9303,29,9,20,0.43,11,buy
12/30,2308,永豐金-市政,0039004100390057,4,27,-23,0.5,11,sell
12/30,2308,凱基-文心,9297,18,0,18,0.39,12,buy
12/30,2308,元大-館前,003900380034004b,0,22,-22,0.47,12,sell
12/30,2308,元大-中壢,9834,21,5,16,0.35,13,buy
12/30,2308,法銀巴黎,8900,10,30,-20,0.43,13,sell
12/30,2308,元大-彰化民生,003900380039004a,23,12,11,0.24,14,buy
12/30,2308,玉山-台中,0038003800340042,5,25,-20,0.43,14,sell
12/30,2308,合庫證券,1020,15,5,10,0.22,15,buy
12/30,2308,富邦-新竹,9647,2,21,-19,0.41,15,sell
12/30,2382,港商野村,1560,1219,160,1059,8.48,1,buy
12/30,2382,美林,1440,68,2048,-1980,15.86,1,sell
12/30,2382,中國信託,6160,344,1,343,2.75,2,buy
12/30,2382,台灣摩根士丹利,1470,172,1580,-1408,11.27,2,sell
12/30,2382,臺銀,1040,324,7,317,2.54,3,buy
12/30,2382,摩根大通,8440,591,1919,-1328,10.63,3,sell
12/30,2382,凱基-台北,9268,539,288,251,2.01,4,buy
12/30,2382,美商高盛,1480,246,1075,-829,6.64,4,sell
12/30,2382,花旗環球,1590,271,66,205,1.64,5,buy
