date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
2/24,2330,美商高盛,1480,6827,3693,3134,7.31,1,buy
2/24,2330,富邦證券,9600,928,2544,-1616,3.77,1,sell
2/24,2330,摩根大通,8440,5476,3787,1689,3.94,2,buy
2/24,2330,國泰證券,8880,132,693,-561,1.31,2,sell
2/24,2330,凱基-台北,9268,2016,976,1040,2.43,3,buy
2/24,2330,臺銀,1040,53,575,-522,1.22,3,sell
2/24,2330,台新證券,8150,1002,126,876,2.04,4,buy
2/24,2330,統一,5850,241,685,-444,1.04,4,sell
2/24,2330,元大證券,9800,2489,1908,581,1.36,5,buy
2/24,2330,富邦-台北,9623,46,441,-395,0.92,5,sell
2/24,2330,台灣摩根士丹利,1470,1843,1330,513,1.2,6,buy
2/24,2330,港商野村,1560,658,984,-326,0.76,6,sell
2/24,2330,凱基,9200,1160,657,503,1.17,7,buy
2/24,2330,港商麥格理,1360,876,1191,-315,0.73,7,sell
2/24,2330,新加坡商瑞銀,1650,3539,3037,502,1.17,8,buy
2/24,2330,凱基-雙和,0039003200300043,4,279,-275,0.64,8,sell
2/24,2330,法銀巴黎,8900,460,107,353,0.82,9,buy
2/24,2330,永豐金-匯立,0039004100380031,1561,1824,-263,0.61,9,sell
2/24,2330,中國信託,6160,418,127,291,0.68,10,buy
2/24,2330,宏遠證券,1260,33,273,-240,0.56,10,sell
2/24,2330,群益金鼎,9100,236,62,174,0.41,11,buy
2/24,2330,群益金鼎-大安,0039003100380065,36,259,-223,0.52,11,sell
2/24,2330,香港上海匯豐,8960,768,622,146,0.34,12,buy
2/24,2330,華南永昌-忠孝,9325,0,148,-148,0.35,12,sell
2/24,2330,永豐金證券,0039004100300030,789,645,144,0.34,13,buy
2/24,2330,中國信託-忠孝,6162,17,104,-87,0.2,13,sell
2/24,2330,富邦-南京,0039003600310043,125,20,105,0.24,14,buy
2/24,2330,兆豐-忠孝,0037003000300061,63,148,-85,0.2,14,sell
2/24,2330,兆豐證券,7000,88,11,77,0.18,15,buy
2/24,2330,永豐金-南京,0039004100390053,5,86,-81,0.19,15,sell
2/24,2317,美商高盛,1480,11546,2868,8678,12.69,1,buy
2/24,2317,富邦證券,9600,349,1653,-1304,1.91,1,sell
2/24,2317,新加坡商瑞銀,1650,9296,836,8460,12.37,2,buy
2/24,2317,國泰-敦南,8888,315,1261,-946,1.38,2,sell
2/24,2317,凱基-台北,9268,7062,2609,4453,6.51,3,buy
2/24,2317,亞東,2180,12,767,-755,1.1,3,sell
2/24,2317,美林,1440,5300,1138,4162,6.09,4,buy
2/24,2317,中國信託,6160,145,745,-600,0.88,4,sell
2/24,2317,摩根大通,8440,4880,1482,3398,4.97,5,buy
2/24,2317,福邦證券,6480,3,457,-454,0.66,5,sell
2/24,2317,台灣摩根士丹利,1470,4123,1770,2353,3.44,6,buy
2/24,2317,新光,8560,193,642,-449,0.66,6,sell
2/24,2317,元大證券,9800,5285,3349,1936,2.83,7,buy
2/24,2317,兆豐證券,7000,97,536,-439,0.64,7,sell
2/24,2317,港商麥格理,1360,2260,343,1917,2.8,8,buy
2/24,2317,台新證券,8150,325,727,-402,0.59,8,sell
2/24,2317,花旗環球,1590,1534,715,819,1.2,9,buy
2/24,2317,凱基-三重,9205,15,335,-320,0.47,9,sell
2/24,2317,港商野村,1560,635,27,608,0.89,10,buy
