date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
1/09,2330,富邦證券,9600,3753,728,3025,7.66,1,buy
1/09,2330,摩根大通,8440,1172,4748,-3576,9.06,1,sell
1/09,2330,兆豐證券,7000,1021,94,927,2.35,2,buy
1/09,2330,美林,1440,1529,4303,-2774,7.02,2,sell
1/09,2330,新加坡商瑞銀,1650,2243,1343,900,2.28,3,buy
1/09,2330,永豐金-匯立,0039004100380031,751,2189,-1438,3.64,3,sell
1/09,2330,凱基,9200,1002,274,728,1.84,4,buy
1/09,2330,元大證券,9800,1450,2469,-1019,2.58,4,sell
1/09,2330,美商高盛,1480,2001,1328,673,1.7,5,buy
1/09,2330,大和國泰,8890,30,1013,-983,2.49,5,sell
1/09,2330,華南永昌,9300,923,265,658,1.67,6,buy
1/09,2330,花旗環球,1590,421,775,-354,0.9,6,sell
1/09,2330,台灣摩根士丹利,1470,1818,1224,594,1.5,7,buy
1/09,2330,港商野村,1560,98,430,-332,0.84,7,sell
1/09,2330,法銀巴黎,8900,423,52,371,0.94,8,buy
1/09,2330,港商麥格理,1360,1036,1303,-267,0.68,8,sell
1/09,2330,永豐金證券,0039004100300030,504,138,366,0.93,9,buy
1/09,2330,元大-仁愛,003900380033006a,15,204,-189,0.48,9,sell
1/09,2330,中國信託,6160,746,524,222,0.56,10,buy
1/09,2330,華南永昌-大安,9307,10,192,-182,0.46,10,sell
1/09,2330,彰銀,1230,215,7,208,0.53,11,buy
1/09,2330,兆豐-鹿港,0037003000300066,4,160,-156,0.4,11,sell
1/09,2330,富邦-新竹,9647,335,149,186,0.47,12,buy
1/09,2330,群益金鼎-大安,0039003100380065,116,266,-150,0.38,12,sell
1/09,2330,兆豐-大同,0037003000300053,183,3,180,0.46,13,buy
1/09,2330,中國信託-忠孝,6162,29,141,-112,0.28,13,sell
1/09,2330,凱基-三多,9275,143,2,141,0.36,14,buy
1/09,2330,永豐金-板新,003900410039004a,318,405,-87,0.22,14,sell
1/09,2330,群益金鼎,9100,1041,926,115,0.29,15,buy
1/09,2330,凱基-彰化,0039003200300047,8,92,-84,0.21,15,sell
1/09,2317,台新證券,8150,1262,235,1027,2.75,1,buy
1/09,2317,群益金鼎,9100,30,966,-936,2.5,1,sell
1/09,2317,凱基-台北,9268,2048,1085,963,2.58,2,buy
1/09,2317,富邦證券,9600,565,1363,-798,2.14,2,sell
1/09,2317,元大-新生,0039003800310058,891,1,890,2.38,3,buy
1/09,2317,花旗環球,1590,257,1028,-771,2.06,3,sell
1/09,2317,摩根大通,8440,927,398,529,1.42,4,buy
1/09,2317,台灣摩根士丹利,1470,2602,3247,-645,1.73,4,sell
1/09,2317,國泰證券,8880,528,6,522,1.4,5,buy
1/09,2317,合庫證券,1020,28,619,-591,1.58,5,sell
1/09,2317,美林,1440,1287,774,513,1.37,6,buy
