date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
3/06,2330,美商高盛,1480,2337,1412,925,2.74,1,buy
3/06,2330,台灣摩根士丹利,1470,2946,6505,-3559,10.53,1,sell
3/06,2330,大和國泰,8890,778,9,769,2.27,2,buy
3/06,2330,美林,1440,295,2270,-1975,5.84,2,sell
3/06,2330,元大證券,9800,1324,578,746,2.21,3,buy
3/06,2330,花旗環球,1590,567,2461,-1894,5.6,3,sell
3/06,2330,中國信託,6160,789,91,698,2.06,4,buy
3/06,2330,富邦證券,9600,1536,3363,-1827,5.4,4,sell
3/06,2330,統一,5850,580,99,481,1.42,5,buy
3/06,2330,永豐金-匯立,0039004100380031,35,1544,-1509,4.46,5,sell
3/06,2330,富邦-南京,0039003600310043,571,215,356,1.05,6,buy
3/06,2330,摩根大通,8440,1306,2495,-1189,3.52,6,sell
3/06,2330,第一金,5380,360,7,353,1.04,7,buy
3/06,2330,香港上海匯豐,8960,418,1372,-954,2.82,7,sell
3/06,2330,凱基,9200,364,36,328,0.97,8,buy
3/06,2330,港商野村,1560,90,920,-830,2.46,8,sell
3/06,2330,凱基-台北,9268,906,592,314,0.93,9,buy
3/06,2330,新加坡商瑞銀,1650,711,1431,-720,2.13,9,sell
3/06,2330,臺銀,1040,302,24,278,0.82,10,buy
3/06,2330,港商麥格理,1360,685,1340,-655,1.94,10,sell
3/06,2330,土銀,1030,279,1,278,0.82,11,buy
3/06,2330,兆豐證券,7000,14,403,-389,1.15,11,sell
3/06,2330,國泰-敦南,8888,403,125,278,0.82,12,buy
3/06,2330,台新證券,8150,182,513,-331,0.98,12,sell
3/06,2330,合庫證券,1020,272,9,263,0.78,13,buy
3/06,2330,兆豐-天母,003700300030004c,10,58,-48,0.14,13,sell
3/06,2330,台灣企銀,1110,243,2,241,0.71,14,buy
3/06,2330,元富-西松,003900420032006e,340,387,-47,0.14,14,sell
3/06,2330,國泰證券,8880,304,65,239,0.71,15,buy
3/06,2330,元富,0039004200300030,90,113,-23,0.07,15,sell
3/06,2317,永豐金-匯立,0039004100380031,4871,1946,2925,7.84,1,buy
3/06,2317,台灣摩根士丹利,1470,1513,5713,-4200,11.25,1,sell
3/06,2317,美商高盛,1480,4518,2720,1798,4.82,2,buy
3/06,2317,摩根大通,8440,1363,5404,-4041,10.83,2,sell
3/06,2317,富邦證券,9600,924,59,865,2.32,3,buy
3/06,2317,花旗環球,1590,161,1153,-992,2.66,3,sell
3/06,2317,統一,5850,669,133,536,1.44,4,buy
3/06,2317,新加坡商瑞銀,1650,1105,1976,-871,2.33,4,sell
3/06,2317,凱基,9200,378,0,378,1.01,5,buy
3/06,2317,彰銀,1230,7,278,-271,0.73,5,sell
3/06,2317,中國信託,6160,342,31,311,0.83,6,buy
3/06,2317,元大證券,9800,1678,1903,-225,0.6,6,sell
3/06,2317,凱基-台北,9268,1070,838,232,0.62,7,buy
3/06,2317,香港上海匯豐,8960,128,318,-190,0.51,7,sell
3/06,2317,國泰證券,8880,227,6,221,0.59,8,buy
3/06,2317,港商麥格理,1360,275,437,-162,0.43,8,sell
3/06,2317,美林,1440,1802,1632,170,0.46,9,buy
3/06,2317,富邦-三峽,003900360032004a,19,156,-137,0.37,9,sell
3/06,2317,凱基-台中,9204,174,8,166,0.44,10,buy
3/06,2317,國票-長城,0037003700390075,1,102,-101,0.27,10,sell
3/06,2317,法銀巴黎,8900,168,4,164,0.44,11,buy
3/06,2317,元富-吉利,0039004200320057,13,110,-97,0.26,11,sell
3/06,2317,元大-大統,003900380031007a,161,8,153,0.41,12,buy
3/06,2317,永豐金-桃盛,003900410039004e,9,90,-81,0.22,12,sell
3/06,2317,國泰-敦南,8888,380,252,128,0.34,13,buy
3/06,2317,元大-台中,9812,7,79,-72,0.19,13,sell
3/06,2317,港商野村,1560,494,366,128,0.34,14,buy
3/06,2317,陽信-高雄,8713,8,80,-72,0.19,14,sell
3/06,2317,統一-桃園,0035003800350048,132,9,123,0.33,15,buy
3/06,2317,兆豐-麻豆,0037003000300047,3,74,-71,0.19,15,sell
3/06,2454,富邦證券,9600,373,65,308,6.6,1,buy
3/06,2454,花旗環球,1590,83,644,-561,12.02,1,sell
3/06,2454,台新證券,8150,189,14,175,3.75,2,buy
3/06,2454,美林,1440,70,421,-351,7.52,2,sell
3/06,2454,凱基,9200,157,10,147,3.15,3,buy
3/06,2454,宏遠證券,1260,62,167,-105,2.25,3,sell
3/06,2454,大和國泰,8890,124,4,120,2.57,4,buy
3/06,2454,永豐金-匯立,0039004100380031,5,99,-94,2.01,4,sell
3/06,2454,元富,0039004200300030,119,1,118,2.53,5,buy
3/06,2454,元大證券,9800,237,326,-89,1.91,5,sell
3/06,2454,中國信託,6160,117,5,112,2.4,6,buy
3/06,2454,美商高盛,1480,356,418,-62,1.33,6,sell
3/06,2454,新加坡商瑞銀,1650,215,103,112,2.4,7,buy
3/06,2454,永豐金證券,0039004100300030,31,82,-51,1.09,7,sell
3/06,2454,凱基-中山,9229,68,2,66,1.41,8,buy
3/06,2454,摩根大通,8440,263,314,-51,1.09,8,sell
3/06,2454,台灣摩根士丹利,1470,385,335,50,1.07,9,buy
3/06,2454,新光,8560,15,53,-38,0.81,9,sell
3/06,2454,兆豐-台中,7003,40,0,40,0.86,10,buy
3/06,2454,元大-南京,9862,17,52,-35,0.75,10,sell
3/06,2454,華南永昌,9300,68,31,37,0.79,11,buy
3/06,2454,國泰證券,8880,8,41,-33,0.71,11,sell
3/06,2454,港商麥格理,1360,72,36,36,0.77,12,buy
3/06,2454,凱基-台北,9268,181,198,-17,0.36,12,sell
3/06,2454,群益金鼎,9100,35,1,34,0.73,13,buy
3/06,2454,國票-敦北法人,0037003700390063,0,16,-16,0.34,13,sell
3/06,2454,香港上海匯豐,8960,36,7,29,0.62,14,buy
3/06,2454,玉山-高雄,8843,6,18,-12,0.26,14,sell
3/06,2454,法銀巴黎,8900,27,3,24,0.51,15,buy
3/06,2454,凱基-站前,0039003200300046,2,13,-11,0.24,15,sell
3/06,2308,港商野村,1560,552,70,482,4.51,1,buy
3/06,2308,新加坡商瑞銀,1650,614,1308,-694,6.5,1,sell
3/06,2308,凱基,9200,723,324,399,3.74,2,buy
3/06,2308,美商高盛,1480,477,852,-375,3.51,2,sell
3/06,2308,花旗環球,1590,284,29,255,2.39,3,buy
3/06,2308,富邦證券,9600,260,592,-332,3.11,3,sell
3/06,2308,永豐金-匯立,0039004100380031,431,266,165,1.54,4,buy
3/06,2308,台灣摩根士丹利,1470,786,1000,-214,2.0,4,sell
3/06,2308,宏遠證券,1260,152,3,149,1.4,5,buy
3/06,2308,台新證券,8150,27,220,-193,1.81,5,sell
3/06,2308,元大-復北,9872,89,2,87,0.81,6,buy
3/06,2308,港商麥格理,1360,61,177,-116,1.09,6,sell
3/06,2308,永豐金證券,0039004100300030,135,48,87,0.81,7,buy
3/06,2308,元大證券,9800,525,629,-104,0.97,7,sell
3/06,2308,中國信託,6160,95,36,59,0.55,8,buy
3/06,2308,統一,5850,69,171,-102,0.96,8,sell
3/06,2308,元富,0039004200300030,60,11,49,0.46,9,buy
3/06,2308,富邦-南員林,0039003600310052,2,101,-99,0.93,9,sell
3/06,2308,香港上海匯豐,8960,43,11,32,0.3,10,buy
3/06,2308,大和國泰,8890,50,147,-97,0.91,10,sell
3/06,2308,永豐金-板新,003900410039004a,30,3,27,0.25,11,buy
3/06,2308,摩根大通,8440,905,996,-91,0.85,11,sell
3/06,2308,國泰-敦南,8888,114,88,26,0.24,12,buy
3/06,2308,法銀巴黎,8900,13,90,-77,0.72,12,sell
3/06,2308,永豐金-員林,0039004100390043,24,0,24,0.22,13,buy
3/06,2308,華南永昌,9300,8,80,-72,0.67,13,sell
3/06,2308,元大-成功,003900380039004c,59,38,21,0.2,14,buy
3/06,2308,凱基-台北,9268,441,485,-44,0.41,14,sell
3/06,2308,凱基-信義,9216,22,1,21,0.2,15,buy
3/06,2308,國票-安和,003700370039005a,7,34,-27,0.25,15,sell
