date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
1/19,2330,富邦證券,9600,3365,515,2850,9.0,1,buy
1/19,2330,美商高盛,1480,752,3242,-2490,7.87,1,sell
1/19,2330,凱基,9200,1003,174,829,2.62,2,buy
1/19,2330,摩根大通,8440,1212,3611,-2399,7.58,2,sell
1/19,2330,群益金鼎,9100,821,229,592,1.87,3,buy
1/19,2330,港商野村,1560,94,1905,-1811,5.72,3,sell
1/19,2330,新加坡商瑞銀,1650,2217,1663,554,1.75,4,buy
1/19,2330,元大證券,9800,1010,2353,-1343,4.24,4,sell
1/19,2330,香港上海匯豐,8960,689,149,540,1.71,5,buy
1/19,2330,台灣摩根士丹利,1470,667,1675,-1008,3.18,5,sell
1/19,2330,凱基-三多,9275,326,1,325,1.03,6,buy
1/19,2330,凱基-台北,9268,685,1115,-430,1.36,6,sell
1/19,2330,永豐金證券,0039004100300030,1054,781,273,0.86,7,buy
1/19,2330,國泰證券,8880,175,549,-374,1.18,7,sell
1/19,2330,大和國泰,8890,361,102,259,0.82,8,buy
1/19,2330,永豐金-匯立,0039004100380031,487,821,-334,1.06,8,sell
1/19,2330,元大-北投,0039003800390041,247,8,239,0.75,9,buy
1/19,2330,美林,1440,495,814,-319,1.01,9,sell
1/19,2330,富邦-南京,0039003600310043,283,54,229,0.72,10,buy
1/19,2330,花旗環球,1590,339,641,-302,0.95,10,sell
1/19,2330,凱基-站前,0039003200300046,231,25,206,0.65,11,buy
1/19,2330,兆豐-中壢,0037003000300062,2,289,-287,0.91,11,sell
1/19,2330,國票-敦北法人,0037003700390063,217,23,194,0.61,12,buy
1/19,2330,凱基-雙和,0039003200300043,3,203,-200,0.63,12,sell
1/19,2330,宏遠證券,1260,245,92,153,0.48,13,buy
1/19,2330,統一,5850,343,502,-159,0.5,13,sell
1/19,2330,合庫證券,1020,158,9,149,0.47,14,buy
1/19,2330,永豐金-萬盛,0039004100390032,26,112,-86,0.27,14,sell
1/19,2330,統一-內湖,0035003800350062,159,12,147,0.46,15,buy
1/19,2330,元大-福營,0039003800310046,23,94,-71,0.22,15,sell
1/19,2317,永豐金-匯立,0039004100380031,1309,0,1309,2.45,1,buy
1/19,2317,美商高盛,1480,1509,5964,-4455,8.34,1,sell
1/19,2317,國泰-敦南,8888,1134,518,616,1.15,2,buy
1/19,2317,新加坡商瑞銀,1650,580,3114,-2534,4.74,2,sell
1/19,2317,香港上海匯豐,8960,554,27,527,0.99,3,buy
1/19,2317,台灣摩根士丹利,1470,2416,4719,-2303,4.31,3,sell
1/19,2317,永豐金-北高雄,0039004100390072,464,47,417,0.78,4,buy
1/19,2317,摩根大通,8440,167,2145,-1978,3.7,4,sell
1/19,2317,新光,8560,503,174,329,0.62,5,buy
1/19,2317,群益金鼎,9100,77,1862,-1785,3.34,5,sell
1/19,2317,台新證券,8150,661,372,289,0.54,6,buy
1/19,2317,凱基-台北,9268,1219,2799,-1580,2.96,6,sell
1/19,2317,玉山-信義,0038003800340043,265,15,250,0.47,7,buy
1/19,2317,港商野村,1560,5,1371,-1366,2.56,7,sell
1/19,2317,國泰-台中,8882,375,125,250,0.47,8,buy
1/19,2317,永豐金證券,0039004100300030,311,1659,-1348,2.52,8,sell
1/19,2317,凱基-高美館,9215,262,32,230,0.43,9,buy
1/19,2317,大和國泰,8890,21,1239,-1218,2.28,9,sell
1/19,2317,第一金-新竹,0035003300380042,236,12,224,0.42,10,buy
1/19,2317,統一,5850,88,1292,-1204,2.25,10,sell
1/19,2317,富邦-仁愛,9676,309,132,177,0.33,11,buy
1/19,2317,國泰證券,8880,64,1108,-1044,1.95,11,sell
1/19,2317,富邦-台北,9623,245,76,169,0.32,12,buy
1/19,2317,富邦證券,9600,69,826,-757,1.42,12,sell
1/19,2317,富邦-建國,9658,203,35,168,0.31,13,buy
1/19,2317,國票-敦北法人,0037003700390063,20,691,-671,1.26,13,sell
1/19,2317,台新-高雄,0038003100350041,215,51,164,0.31,14,buy
1/19,2317,元大證券,9800,1268,1797,-529,0.99,14,sell
1/19,2317,富邦-陽明,9604,247,85,162,0.3,15,buy
1/19,2317,美林,1440,2323,2701,-378,0.71,15,sell
1/19,2454,元大證券,9800,859,483,376,6.35,1,buy
1/19,2454,摩根大通,8440,139,757,-618,10.44,1,sell
1/19,2454,永豐金-匯立,0039004100380031,395,43,352,5.94,2,buy
1/19,2454,凱基-台北,9268,149,396,-247,4.17,2,sell
1/19,2454,港商麥格理,1360,296,0,296,5.0,3,buy
1/19,2454,美商高盛,1480,209,416,-207,3.5,3,sell
1/19,2454,凱基,9200,276,56,220,3.72,4,buy
1/19,2454,美林,1440,368,571,-203,3.43,4,sell
1/19,2454,國泰證券,8880,195,17,178,3.01,5,buy
1/19,2454,大和國泰,8890,0,155,-155,2.62,5,sell
1/19,2454,玉山-大里,003800380034004a,57,0,57,0.96,6,buy
1/19,2454,台灣摩根士丹利,1470,78,198,-120,2.03,6,sell
1/19,2454,香港上海匯豐,8960,59,2,57,0.96,7,buy
1/19,2454,富邦證券,9600,215,332,-117,1.98,7,sell
1/19,2454,凱基-三重,9205,46,2,44,0.74,8,buy
1/19,2454,港商野村,1560,1,108,-107,1.81,8,sell
1/19,2454,新光,8560,60,28,32,0.54,9,buy
1/19,2454,新加坡商瑞銀,1650,214,320,-106,1.79,9,sell
1/19,2454,新光-台中,8561,31,3,28,0.47,10,buy
1/19,2454,兆豐證券,7000,1,42,-41,0.69,10,sell
1/19,2454,兆豐-桃鶯,0037003000300055,21,0,21,0.35,11,buy
1/19,2454,永豐金證券,0039004100300030,89,126,-37,0.62,11,sell
1/19,2454,兆豐-埔墘,003700300030004e,15,0,15,0.25,12,buy
1/19,2454,元大-內湖民權,9867,4,32,-28,0.47,12,sell
1/19,2454,富邦-新竹,9647,24,9,15,0.25,13,buy
1/19,2454,花旗環球,1590,21,45,-24,0.41,13,sell
1/19,2454,玉山-新竹,0038003800340048,15,0,15,0.25,14,buy
1/19,2454,元大-鹿港,0039003800390053,0,19,-19,0.32,14,sell
1/19,2454,華南永昌-世貿,9334,16,1,15,0.25,15,buy
1/19,2454,大昌,6460,1,20,-19,0.32,15,sell
1/19,2308,新加坡商瑞銀,1650,1263,490,773,6.13,1,buy
1/19,2308,摩根大通,8440,294,2014,-1720,13.63,1,sell
1/19,2308,花旗環球,1590,538,86,452,3.58,2,buy
1/19,2308,美商高盛,1480,176,878,-702,5.56,2,sell
1/19,2308,國泰證券,8880,473,194,279,2.21,3,buy
1/19,2308,永豐金證券,0039004100300030,157,818,-661,5.24,3,sell
1/19,2308,永豐金-匯立,0039004100380031,252,41,211,1.67,4,buy
1/19,2308,凱基-台北,9268,714,1102,-388,3.07,4,sell
1/19,2308,大和國泰,8890,258,90,168,1.33,5,buy
1/19,2308,港商野村,1560,3,277,-274,2.17,5,sell
1/19,2308,台新證券,8150,202,58,144,1.14,6,buy
1/19,2308,康和,8450,32,271,-239,1.89,6,sell
1/19,2308,元大-台北,0039003800300068,113,9,104,0.82,7,buy
1/19,2308,美林,1440,160,366,-206,1.63,7,sell
1/19,2308,香港上海匯豐,8960,94,2,92,0.73,8,buy
1/19,2308,元大證券,9800,651,844,-193,1.53,8,sell
1/19,2308,凱基-站前,0039003200300046,135,43,92,0.73,9,buy
1/19,2308,宏遠證券,1260,73,211,-138,1.09,9,sell
1/19,2308,統一,5850,159,87,72,0.57,10,buy
1/19,2308,華南永昌-中正,9359,14,120,-106,0.84,10,sell
1/19,2308,中國信託-松江,6167,71,1,70,0.55,11,buy
