date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
3/16,2330,統一,5850,630,99,531,1.52,1,buy
3/16,2330,摩根大通,8440,1141,4050,-2909,8.31,1,sell
3/16,2330,台新證券,8150,517,72,445,1.27,2,buy
3/16,2330,美林,1440,577,3038,-2461,7.03,2,sell
3/16,2330,國泰-敦南,8888,626,215,411,1.17,3,buy
3/16,2330,台灣摩根士丹利,1470,2732,4851,-2119,6.05,3,sell
3/16,2330,兆豐證券,7000,387,14,373,1.07,4,buy
3/16,2330,美商高盛,1480,759,2819,-2060,5.88,4,sell
3/16,2330,彰銀,1230,335,4,331,0.95,5,buy
3/16,2330,新加坡商瑞銀,1650,1175,2830,-1655,4.73,5,sell
3/16,2330,臺銀,1040,318,40,278,0.79,6,buy
3/16,2330,港商麥格理,1360,277,1853,-1576,4.5,6,sell
3/16,2330,第一金,5380,268,2,266,0.76,7,buy
3/16,2330,花旗環球,1590,522,1521,-999,2.85,7,sell
3/16,2330,群益金鼎-東大,9135,243,6,237,0.68,8,buy
3/16,2330,大和國泰,8890,103,956,-853,2.44,8,sell
3/16,2330,國票-彰化,0037003700390057,227,0,227,0.65,9,buy
3/16,2330,富邦證券,9600,317,952,-635,1.81,9,sell
3/16,2330,法銀巴黎,8900,289,88,201,0.57,10,buy
3/16,2330,元大證券,9800,1732,2276,-544,1.55,10,sell
3/16,2330,華南永昌,9300,217,23,194,0.55,11,buy
3/16,2330,國泰證券,8880,181,565,-384,1.1,11,sell
3/16,2330,港商野村,1560,508,320,188,0.54,12,buy
3/16,2330,永豐金-匯立,0039004100380031,333,460,-127,0.36,12,sell
3/16,2330,凱基-台北,9268,699,522,177,0.51,13,buy
3/16,2330,永豐金證券,0039004100300030,563,663,-100,0.29,13,sell
3/16,2330,國泰-板橋,003800380038004b,203,36,167,0.48,14,buy
3/16,2330,凱基-士林,9238,18,101,-83,0.24,14,sell
3/16,2330,新光,8560,279,129,150,0.43,15,buy
3/16,2330,香港上海匯豐,8960,146,217,-71,0.2,15,sell
3/16,2317,摩根大通,8440,4260,1320,2940,7.63,1,buy
3/16,2317,美林,1440,3521,5001,-1480,3.84,1,sell
3/16,2317,美商高盛,1480,3477,1226,2251,5.84,2,buy
3/16,2317,花旗環球,1590,720,1937,-1217,3.16,2,sell
3/16,2317,港商野村,1560,1419,10,1409,3.66,3,buy
3/16,2317,凱基-台北,9268,1605,2584,-979,2.54,3,sell
3/16,2317,統一,5850,461,121,340,0.88,4,buy
3/16,2317,新加坡商瑞銀,1650,1885,2779,-894,2.32,4,sell
3/16,2317,元富,0039004200300030,348,18,330,0.86,5,buy
3/16,2317,香港上海匯豐,8960,0,806,-806,2.09,5,sell
3/16,2317,富邦-板橋,9655,275,66,209,0.54,6,buy
3/16,2317,凱基,9200,204,820,-616,1.6,6,sell
3/16,2317,凱基-新店,0039003200300056,205,13,192,0.5,7,buy
3/16,2317,大和國泰,8890,0,614,-614,1.59,7,sell
3/16,2317,永豐金-台中,003900410039004c,181,31,150,0.39,8,buy
3/16,2317,台灣摩根士丹利,1470,2086,2690,-604,1.57,8,sell
3/16,2317,兆豐-寶成,0037003000300072,139,8,131,0.34,9,buy
3/16,2317,兆豐證券,7000,42,510,-468,1.21,9,sell
3/16,2317,群益金鼎-新竹,9186,138,15,123,0.32,10,buy
3/16,2317,第一金,5380,106,542,-436,1.13,10,sell
3/16,2317,彰銀,1230,123,5,118,0.31,11,buy
3/16,2317,(牛牛牛)亞證券,6010,0,375,-375,0.97,11,sell
3/16,2317,玉山-新莊,8842,143,28,115,0.3,12,buy
3/16,2317,中國信託,6160,43,404,-361,0.94,12,sell
3/16,2317,元大證券,9800,1985,1873,112,0.29,13,buy
3/16,2317,永豐金-匯立,0039004100380031,18,365,-347,0.9,13,sell
3/16,2317,富邦-豐原,003900360033004c,104,1,103,0.27,14,buy
3/16,2317,法銀巴黎,8900,63,341,-278,0.72,14,sell
3/16,2317,富邦-新莊,0039003600320044,115,14,101,0.26,15,buy
3/16,2317,永豐金證券,0039004100300030,219,422,-203,0.53,15,sell
3/16,2454,美商高盛,1480,534,61,473,10.05,1,buy
3/16,2454,美林,1440,224,1119,-895,19.02,1,sell
3/16,2454,摩根大通,8440,507,133,374,7.95,2,buy
3/16,2454,台灣摩根士丹利,1470,165,539,-374,7.95,2,sell
3/16,2454,凱基,9200,268,51,217,4.61,3,buy
3/16,2454,大和國泰,8890,0,197,-197,4.19,3,sell
3/16,2454,富邦證券,9600,237,29,208,4.42,4,buy
3/16,2454,新加坡商瑞銀,1650,168,354,-186,3.95,4,sell
3/16,2454,永豐金-匯立,0039004100380031,157,43,114,2.42,5,buy
3/16,2454,凱基-信義,9216,0,150,-150,3.19,5,sell
3/16,2454,凱基-台北,9268,272,200,72,1.53,6,buy
3/16,2454,港商麥格理,1360,6,91,-85,1.81,6,sell
3/16,2454,港商野村,1560,80,51,29,0.62,7,buy
3/16,2454,統一,5850,10,79,-69,1.47,7,sell
3/16,2454,華南永昌,9300,31,6,25,0.53,8,buy
3/16,2454,永豐金證券,0039004100300030,18,60,-42,0.89,8,sell
3/16,2454,花旗環球,1590,82,60,22,0.47,9,buy
3/16,2454,凱基-站前,0039003200300046,11,45,-34,0.72,9,sell
3/16,2454,元大-中山北路,0039003800300061,23,5,18,0.38,10,buy
3/16,2454,元大證券,9800,320,352,-32,0.68,10,sell
3/16,2454,國泰-敦南,8888,59,42,17,0.36,11,buy
3/16,2454,臺銀,1040,1,21,-20,0.42,11,sell
3/16,2454,國票證券,7790,17,0,17,0.36,12,buy
3/16,2454,華南永昌-台中,9302,1,15,-14,0.3,12,sell
3/16,2454,國泰證券,8880,25,8,17,0.36,13,buy
3/16,2454,高橋,5320,0,12,-12,0.25,13,sell
