date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
3/13,2330,凱基-台北,9268,987,280,707,2.01,1,buy
3/13,2330,美商高盛,1480,1411,7843,-6432,18.24,1,sell
3/13,2330,港商野村,1560,714,35,679,1.93,2,buy
3/13,2330,摩根大通,8440,1948,3848,-1900,5.39,2,sell
3/13,2330,永豐金證券,0039004100300030,762,128,634,1.8,3,buy
3/13,2330,元大證券,9800,1517,3362,-1845,5.23,3,sell
3/13,2330,國泰證券,8880,656,36,620,1.76,4,buy
3/13,2330,美林,1440,1574,3294,-1720,4.88,4,sell
3/13,2330,中國信託,6160,677,146,531,1.51,5,buy
3/13,2330,台灣摩根士丹利,1470,839,2538,-1699,4.82,5,sell
3/13,2330,元富,0039004200300030,426,5,421,1.19,6,buy
3/13,2330,花旗環球,1590,980,1962,-982,2.79,6,sell
3/13,2330,國泰-敦南,8888,588,244,344,0.98,7,buy
3/13,2330,新加坡商瑞銀,1650,1136,1346,-210,0.6,7,sell
3/13,2330,永豐金-匯立,0039004100380031,861,567,294,0.83,8,buy
3/13,2330,永豐金-內湖,0039004100390067,19,171,-152,0.43,8,sell
3/13,2330,華南永昌,9300,325,32,293,0.83,9,buy
3/13,2330,群益金鼎-大安,0039003100380065,8,137,-129,0.37,9,sell
3/13,2330,合庫證券,1020,270,9,261,0.74,10,buy
3/13,2330,群益金鼎-敦南,9101,14,103,-89,0.25,10,sell
3/13,2330,土銀,1030,259,4,255,0.72,11,buy
3/13,2330,元大-天母,0039003800310049,31,98,-67,0.19,11,sell
3/13,2330,台新證券,8150,257,57,200,0.57,12,buy
3/13,2330,凱基-高美館,9215,17,83,-66,0.19,12,sell
3/13,2330,(牛牛牛)亞證券,6010,191,0,191,0.54,13,buy
3/13,2330,統一-內湖,0035003800350062,13,73,-60,0.17,13,sell
3/13,2330,港商麥格理,1360,525,350,175,0.5,14,buy
3/13,2330,富邦證券,9600,276,329,-53,0.15,14,sell
3/13,2330,凱基,9200,207,47,160,0.45,15,buy
3/13,2330,華南永昌-長虹,9333,12,60,-48,0.14,15,sell
3/13,2317,富邦證券,9600,1407,517,890,2.42,1,buy
3/13,2317,美商高盛,1480,2538,4293,-1755,4.78,1,sell
3/13,2317,摩根大通,8440,2678,1949,729,1.98,2,buy
3/13,2317,港商麥格理,1360,91,1179,-1088,2.96,2,sell
3/13,2317,台灣企銀,1110,716,6,710,1.93,3,buy
3/13,2317,凱基-台北,9268,741,1559,-818,2.23,3,sell
3/13,2317,新加坡商瑞銀,1650,2425,1957,468,1.27,4,buy
3/13,2317,元富,0039004200300030,317,1039,-722,1.96,4,sell
3/13,2317,國票-南京,003700370039006e,258,13,245,0.67,5,buy
3/13,2317,台灣摩根士丹利,1470,1184,1844,-660,1.8,5,sell
3/13,2317,花旗環球,1590,768,580,188,0.51,6,buy
3/13,2317,新光,8560,176,809,-633,1.72,6,sell
3/13,2317,永豐金-彰化,0039004100390073,156,5,151,0.41,7,buy
3/13,2317,台新證券,8150,358,886,-528,1.44,7,sell
3/13,2317,國票-博愛,003700370039007a,135,6,129,0.35,8,buy
3/13,2317,群益金鼎,9100,62,546,-484,1.32,8,sell
3/13,2317,香港上海匯豐,8960,330,202,128,0.35,9,buy
3/13,2317,永豐金-匯立,0039004100380031,407,847,-440,1.2,9,sell
3/13,2317,中國信託-高雄,003600310036004b,135,8,127,0.35,10,buy
3/13,2317,玉山證券,8840,26,272,-246,0.67,10,sell
3/13,2317,元大-彰化,0039003800310047,131,5,126,0.34,11,buy
3/13,2317,港商野村,1560,38,249,-211,0.57,11,sell
3/13,2317,華南永昌-中正,9359,134,16,118,0.32,12,buy
3/13,2317,兆豐-寶成,0037003000300072,46,159,-113,0.31,12,sell
3/13,2317,國泰-台南,8884,129,15,114,0.31,13,buy
3/13,2317,凱基-信義,9216,7,119,-112,0.3,13,sell
3/13,2317,富邦-基隆,9614,105,8,97,0.26,14,buy
3/13,2317,凱基-屏東,0039003200320043,0,91,-91,0.25,14,sell
3/13,2317,元富-中港,0039004200320069,103,9,94,0.26,15,buy
3/13,2317,國泰證券,8880,44,128,-84,0.23,15,sell
3/13,2454,群益金鼎,9100,253,39,214,2.96,1,buy
3/13,2454,台灣摩根士丹利,1470,153,978,-825,11.4,1,sell
3/13,2454,華南永昌,9300,263,71,192,2.65,2,buy
3/13,2454,花旗環球,1590,81,741,-660,9.12,2,sell
3/13,2454,富邦證券,9600,248,138,110,1.52,3,buy
3/13,2454,美商高盛,1480,232,652,-420,5.8,3,sell
3/13,2454,富邦-南員林,0039003600310052,101,0,101,1.4,4,buy
3/13,2454,摩根大通,8440,179,575,-396,5.47,4,sell
3/13,2454,國泰-敦南,8888,141,54,87,1.2,5,buy
3/13,2454,新加坡商瑞銀,1650,292,636,-344,4.75,5,sell
3/13,2454,統一-內湖,0035003800350062,88,2,86,1.19,6,buy
3/13,2454,香港上海匯豐,8960,16,300,-284,3.92,6,sell
3/13,2454,中國信託,6160,100,34,66,0.91,7,buy
3/13,2454,凱基-台北,9268,269,551,-282,3.9,7,sell
3/13,2454,國票-敦北法人,0037003700390063,52,3,49,0.68,8,buy
3/13,2454,元大證券,9800,346,487,-141,1.95,8,sell
3/13,2454,台新證券,8150,54,8,46,0.64,9,buy
3/13,2454,美林,1440,98,235,-137,1.89,9,sell
3/13,2454,永豐金證券,0039004100300030,87,42,45,0.62,10,buy
3/13,2454,元大-忠孝鼎富,0039003800320046,2,113,-111,1.53,10,sell
3/13,2454,元富,0039004200300030,73,31,42,0.58,11,buy
3/13,2454,凱基-信義,9216,5,100,-95,1.31,11,sell
3/13,2454,富邦-新竹,9647,36,2,34,0.47,12,buy
3/13,2454,港商麥格理,1360,4,81,-77,1.06,12,sell
3/13,2454,凱基-松山,9217,55,22,33,0.46,13,buy
3/13,2454,兆豐證券,7000,4,26,-22,0.3,13,sell
3/13,2454,凱基,9200,104,72,32,0.44,14,buy
3/13,2454,第一金-新竹,0035003300380042,5,19,-14,0.19,14,sell
3/13,2454,元大-忠孝,9871,34,2,32,0.44,15,buy
3/13,2454,群益金鼎-市府,0039003100300044,2,13,-11,0.15,15,sell
3/13,2308,美商高盛,1480,1458,532,926,11.87,1,buy
3/13,2308,摩根大通,8440,418,843,-425,5.45,1,sell
3/13,2308,台新證券,8150,325,22,303,3.89,2,buy
3/13,2308,台灣摩根士丹利,1470,334,583,-249,3.19,2,sell
3/13,2308,新加坡商瑞銀,1650,544,353,191,2.45,3,buy
3/13,2308,凱基,9200,22,204,-182,2.33,3,sell
3/13,2308,花旗環球,1590,166,55,111,1.42,4,buy
3/13,2308,凱基-台北,9268,253,406,-153,1.96,4,sell
3/13,2308,永豐金-信義,0039004100390052,103,3,100,1.28,5,buy
3/13,2308,港商麥格理,1360,127,266,-139,1.78,5,sell
3/13,2308,富邦證券,9600,137,62,75,0.96,6,buy
3/13,2308,美林,1440,209,311,-102,1.31,6,sell
3/13,2308,統一,5850,123,60,63,0.81,7,buy
3/13,2308,群益金鼎,9100,18,118,-100,1.28,7,sell
3/13,2308,永豐金證券,0039004100300030,95,31,64,0.82,8,buy
3/13,2308,永豐金-萬盛,0039004100390032,7,69,-62,0.8,8,sell
3/13,2308,國泰證券,8880,71,21,50,0.64,9,buy
3/13,2308,永豐金-中正,0039004100390055,3,55,-52,0.67,9,sell
3/13,2308,港商野村,1560,91,52,39,0.5,10,buy
3/13,2308,臺銀,1040,4,56,-52,0.67,10,sell
