date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
12/31,2330,美商高盛,1480,6443,683,5760,18.41,1,buy
12/31,2330,永豐金-匯立,0039004100380031,276,1453,-1177,3.76,1,sell
12/31,2330,富邦證券,9600,4844,281,4563,14.59,2,buy
12/31,2330,香港上海匯豐,8960,43,1016,-973,3.11,2,sell
12/31,2330,摩根大通,8440,2304,1370,934,2.99,3,buy
12/31,2330,美林,1440,404,1048,-644,2.06,3,sell
12/31,2330,凱基-台北,9268,1291,934,357,1.14,4,buy
12/31,2330,新加坡商瑞銀,1650,681,1294,-613,1.96,4,sell
12/31,2330,宏遠證券,1260,469,216,253,0.81,5,buy
12/31,2330,元大證券,9800,960,1363,-403,1.29,5,sell
12/31,2330,中國信託,6160,518,333,185,0.59,6,buy
12/31,2330,花旗環球,1590,413,810,-397,1.27,6,sell
12/31,2330,永豐金證券,0039004100300030,498,320,178,0.57,7,buy
12/31,2330,統一,5850,622,938,-316,1.01,7,sell
12/31,2330,富邦-南京,0039003600310043,195,31,164,0.52,8,buy
12/31,2330,兆豐-新竹,0037003000300056,6,298,-292,0.93,8,sell
12/31,2330,國票-台中,0037003700390076,151,5,146,0.47,9,buy
12/31,2330,國泰證券,8880,97,320,-223,0.71,9,sell
12/31,2330,兆豐證券,7000,100,12,88,0.28,10,buy
12/31,2330,群益金鼎,9100,1372,1574,-202,0.65,10,sell
12/31,2330,富邦-南員林,0039003600310052,101,18,83,0.27,11,buy
12/31,2330,國泰-敦南,8888,112,309,-197,0.63,11,sell
12/31,2330,康和,8450,91,9,82,0.26,12,buy
12/31,2330,凱基-城中,9227,2,180,-178,0.57,12,sell
12/31,2330,台新-台中,0038003100350042,121,41,80,0.26,13,buy
12/31,2330,台灣摩根士丹利,1470,1331,1491,-160,0.51,13,sell
12/31,2330,元富,5920,223,148,75,0.24,14,buy
12/31,2330,華南永昌-中正,9359,295,446,-151,0.48,14,sell
12/31,2330,凱基,9200,437,376,61,0.19,15,buy
12/31,2330,群益金鼎-忠孝,0039003100380057,5,114,-109,0.35,15,sell
12/31,2317,美林,1440,6333,953,5380,13.02,1,buy
12/31,2317,群益金鼎,9100,43,6715,-6672,16.15,1,sell
12/31,2317,美商高盛,1480,5535,1133,4402,10.65,2,buy
12/31,2317,摩根大通,8440,1364,3241,-1877,4.54,2,sell
12/31,2317,富邦證券,9600,3154,114,3040,7.36,3,buy
12/31,2317,香港上海匯豐,8960,0,739,-739,1.79,3,sell
12/31,2317,新加坡商瑞銀,1650,4148,1129,3019,7.31,4,buy
12/31,2317,中國信託-新竹,6165,8,622,-614,1.49,4,sell
12/31,2317,台灣摩根士丹利,1470,2811,720,2091,5.06,5,buy
12/31,2317,聯邦商銀,8580,1,501,-500,1.21,5,sell
12/31,2317,元大證券,9800,1620,996,624,1.51,6,buy
12/31,2317,花旗環球,1590,185,642,-457,1.11,6,sell
