date,stock_code,broker_name,broker_id,buy_vol,sell_vol,net_vol,pct,rank,side
1/16,2330,美商高盛,1480,6515,2881,3634,6.44,1,buy
1/16,2330,台灣摩根士丹利,1470,1240,4508,-3268,5.79,1,sell
1/16,2330,美林,1440,2693,598,2095,3.71,2,buy
1/16,2330,元大證券,9800,1225,2913,-1688,2.99,2,sell
1/16,2330,富邦證券,9600,3699,1812,1887,3.34,3,buy
1/16,2330,台新證券,8150,612,1858,-1246,2.21,3,sell
1/16,2330,摩根大通,8440,4178,2378,1800,3.19,4,buy
1/16,2330,元富,5920,294,1427,-1133,2.01,4,sell
1/16,2330,新加坡商瑞銀,1650,3287,1643,1644,2.91,5,buy
1/16,2330,臺銀,1040,24,1106,-1082,1.92,5,sell
1/16,2330,法銀巴黎,8900,1567,89,1478,2.62,6,buy
1/16,2330,群益金鼎,9100,767,1679,-912,1.62,6,sell
1/16,2330,大和國泰,8890,1178,139,1039,1.84,7,buy
1/16,2330,群益金鼎-大安,0039003100380065,0,672,-672,1.19,7,sell
1/16,2330,港商麥格理,1360,904,112,792,1.4,8,buy
1/16,2330,富邦-台北,9623,73,529,-456,0.81,8,sell
1/16,2330,花旗環球,1590,1580,791,789,1.4,9,buy
1/16,2330,國票-台中,0037003700390076,19,431,-412,0.73,9,sell
1/16,2330,凱基-台北,9268,1950,1304,646,1.14,10,buy
1/16,2330,合庫證券,1020,23,297,-274,0.49,10,sell
1/16,2330,永豐金-匯立,0039004100380031,1126,592,534,0.95,11,buy
1/16,2330,凱基-雙和,0039003200300043,4,266,-262,0.46,11,sell
1/16,2330,元大-北投,0039003800390041,407,51,356,0.63,12,buy
1/16,2330,凱基,9200,559,781,-222,0.39,12,sell
1/16,2330,福邦證券,6480,348,14,334,0.59,13,buy
1/16,2330,元大-景美,0039003800340048,9,215,-206,0.36,13,sell
1/16,2330,凱基-三多,9275,300,21,279,0.49,14,buy
1/16,2330,凱基-站前,0039003200300046,192,386,-194,0.34,14,sell
1/16,2330,香港上海匯豐,8960,371,92,279,0.49,15,buy
1/16,2330,國泰-敦南,8888,422,571,-149,0.26,15,sell
1/16,2317,新加坡商瑞銀,1650,5547,1061,4486,9.25,1,buy
1/16,2317,台灣摩根士丹利,1470,478,5482,-5004,10.32,1,sell
1/16,2317,美林,1440,4466,1021,3445,7.1,2,buy
1/16,2317,統一,5850,282,4391,-4109,8.47,2,sell
1/16,2317,美商高盛,1480,4465,2478,1987,4.1,3,buy
1/16,2317,富邦證券,9600,467,1562,-1095,2.26,3,sell
1/16,2317,元大證券,9800,2847,1396,1451,2.99,4,buy
1/16,2317,台新證券,8150,472,1313,-841,1.73,4,sell
1/16,2317,摩根大通,8440,1773,834,939,1.94,5,buy
1/16,2317,凱基,9200,5,713,-708,1.46,5,sell
1/16,2317,凱基-桃園,9208,645,66,579,1.19,6,buy
1/16,2317,港商野村,1560,254,852,-598,1.23,6,sell
1/16,2317,第一金-新竹,0035003300380042,552,16,536,1.11,7,buy
1/16,2317,香港上海匯豐,8960,6,542,-536,1.11,7,sell
1/16,2317,法銀巴黎,8900,527,13,514,1.06,8,buy
1/16,2317,永豐金-匯立,0039004100380031,529,919,-390,0.8,8,sell
1/16,2317,元大-館前,003900380034004b,262,37,225,0.46,9,buy
1/16,2317,中國信託-高雄,003600310036004b,26,387,-361,0.74,9,sell
1/16,2317,聯邦商銀,8580,147,5,142,0.29,10,buy
1/16,2317,凱基-彰化,0039003200300047,23,367,-344,0.71,10,sell
